PC	B	B2	lc	uc	r2	Error	VarExp	dataset	gwas	contrasts	gwas_type	test_type	L
7	0.0382989817442987	0.00146681200265013	0.0187129588628311	0.0578556216878969	0.673785703699281	0.156939444342237	0.00026028902890289	HGDP1KG	q1	eur-lat	even	odd	pruneall
8	0.00187774628774281	3.52593112113189e-06	-0.01772297599006	0.0214770258502974	0.673789229630402	0.156939444342237	0.000241502150215022	HGDP1KG	q1	eur-lat	even	odd	pruneall
9	0.00690660908145105	4.77012490039821e-05	-0.0126951794673928	0.0265030913595313	0.673836930879406	0.156939444342237	0.000231541154115412	HGDP1KG	q1	eur-lat	even	odd	pruneall
10	0.013317956630319	0.000177367968807058	-0.00628375363813117	0.0329094361874648	0.674014298848213	0.156939444342237	0.000227690769076908	HGDP1KG	q1	eur-lat	even	odd	pruneall
11	0.0131444577080693	0.000172776768439223	-0.00645727589684173	0.0327360938353357	0.674187075616652	0.156939444342237	0.000222353235323532	HGDP1KG	q1	eur-lat	even	odd	pruneall
12	-0.0115043547248354	0.000132350177634843	-0.0310974126908527	0.00809754116073636	0.674319425794287	0.156939444342237	0.000218807880788079	HGDP1KG	q1	eur-lat	even	odd	pruneall
13	-0.0158364763682789	0.000250793983763056	-0.0354255504196491	0.00376476220114695	0.67457021977805	0.156939444342237	0.000216559655965597	HGDP1KG	q1	eur-lat	even	odd	pruneall
14	0.00653883659771578	4.27563840516272e-05	-0.0130629075682646	0.0261355570235988	0.674612976162102	0.156939444342237	0.000213314331433143	HGDP1KG	q1	eur-lat	even	odd	pruneall
15	-0.0329169654064403	0.00108352661156879	-0.0524831745855241	-0.0133254926767356	0.675696502773671	0.156939444342237	0.000212666266626663	HGDP1KG	q1	eur-lat	even	odd	pruneall
16	0.0270383515236544	0.000731072453116706	0.00744222555562347	0.0466137184187066	0.676427575226787	0.156939444342237	0.000211158115811581	HGDP1KG	q1	eur-lat	even	odd	pruneall
17	-0.0429399123410188	0.00184383607185438	-0.0624873913743981	-0.0233595022867263	0.678271411298642	0.156939444342237	0.000205142514251425	HGDP1KG	q1	eur-lat	even	odd	pruneall
18	0.00633803166715624	4.01706454138754e-05	-0.0132636860278318	0.0259348798864122	0.678311581944056	0.156939444342237	0.000203778377837784	HGDP1KG	q1	eur-lat	even	odd	pruneall
19	-0.0125369880216297	0.000157176068654487	-0.0321291630580843	0.00706481798885182	0.67846875801271	0.156939444342237	0.000203210321032103	HGDP1KG	q1	eur-lat	even	odd	pruneall
20	-0.0785153220139377	0.00616465579095233	-0.0979646336723556	-0.0590060567752726	0.684633413803662	0.156939444342237	0.00019985298529853	HGDP1KG	q1	eur-lat	even	odd	pruneall
21	0.0447050353395638	0.00199854018471165	0.0251269821475183	0.064248809133084	0.686631953988374	0.156939444342237	0.000198882888288829	HGDP1KG	q1	eur-lat	even	odd	pruneall
22	-0.0841511950783596	0.00708142363311613	-0.103580422709707	-0.0646577696173707	0.69371337762149	0.156939444342237	0.000198034803480348	HGDP1KG	q1	eur-lat	even	odd	pruneall
23	0.00768635545200963	5.90800601346382e-05	-0.0119155096586439	0.0272823152886287	0.693772457681625	0.156939444342237	0.000197502750275028	HGDP1KG	q1	eur-lat	even	odd	pruneall
24	-0.047378764818147	0.00224474735569328	-0.0669166941641587	-0.0278045148422011	0.696017205037318	0.156939444342237	0.000196488648864887	HGDP1KG	q1	eur-lat	even	odd	pruneall
25	0.0422378674032003	0.00178403744277033	0.0226565539727043	0.0617867862777525	0.697801242480089	0.156939444342237	0.000196012601260126	HGDP1KG	q1	eur-lat	even	odd	pruneall
26	-0.017087991175643	0.000291999442418853	-0.0366757775127933	0.00251292046844036	0.698093241922507	0.156939444342237	0.000195825582558256	HGDP1KG	q1	eur-lat	even	odd	pruneall
27	0.00379275091848527	1.43849595296708e-05	-0.0158084942583885	0.0233910820700607	0.698107626882037	0.156939444342237	0.000194957495749575	HGDP1KG	q1	eur-lat	even	odd	pruneall
28	0.0200786739928857	0.000403153149312584	0.000478792416361957	0.0396631348294499	0.69851078003135	0.156939444342237	0.000194705470547055	HGDP1KG	q1	eur-lat	even	odd	pruneall
29	0.0139137011198184	0.000193591078851635	-0.00568792003222703	0.0335046340894009	0.698704371110201	0.156939444342237	0.000194523452345235	HGDP1KG	q1	eur-lat	even	odd	pruneall
30	0.0166208937188998	0.000276254108014962	-0.00298014712778443	0.0362091678357843	0.698980625218216	0.156939444342237	0.000193786378637864	HGDP1KG	q1	eur-lat	even	odd	pruneall
31	0.0192298341558644	0.000369786521662048	-0.000370375443024472	0.0388152744444512	0.699350411739878	0.156939444342237	0.000193107310731073	HGDP1KG	q1	eur-lat	even	odd	pruneall
32	-0.00339038881783193	1.14947363360798e-05	-0.0229889311627657	0.016210758419314	0.699361906476214	0.156939444342237	0.000192967296729673	HGDP1KG	q1	eur-lat	even	odd	pruneall
33	-0.0141450699776626	0.000200083004672972	-0.0337357869230758	0.00545651281187602	0.699561989480887	0.156939444342237	0.000192789278927893	HGDP1KG	q1	eur-lat	even	odd	pruneall
34	0.0237522818796474	0.000564170894490226	0.00415414582510291	0.0433321787424958	0.700126160375377	0.156939444342237	0.000192685268526853	HGDP1KG	q1	eur-lat	even	odd	pruneall
35	-0.00550783655727991	3.0336263541709e-05	-0.0251051963534893	0.0140937549218131	0.700156496638919	0.156939444342237	0.000192310231023102	HGDP1KG	q1	eur-lat	even	odd	pruneall
36	0.0243963868594123	0.000595183691794107	0.00479861141357718	0.0439754290914616	0.700751680330713	0.156939444342237	0.000192056205620562	HGDP1KG	q1	eur-lat	even	odd	pruneall
37	0.0158070065415524	0.00024986145580468	-0.00379423898575792	0.0353961101762285	0.701001541786518	0.156939444342237	0.000191748174817482	HGDP1KG	q1	eur-lat	even	odd	pruneall
38	0.00744513503364979	5.54300356692795e-05	-0.0121567089382691	0.0270412590355133	0.701056971822187	0.156939444342237	0.000191377137713771	HGDP1KG	q1	eur-lat	even	odd	pruneall
39	-0.0175115003922062	0.000306652645986238	-0.0370988370853723	0.00208928670876404	0.701363624468173	0.156939444342237	0.000191072107210721	HGDP1KG	q1	eur-lat	even	odd	pruneall
40	0.0077673048584606	6.03310247642656e-05	-0.011834566834795	0.0273632090933253	0.701423955492938	0.156939444342237	0.000190926092609261	HGDP1KG	q1	eur-lat	even	odd	pruneall
1	-0.706614484145684	0.499304029204471	-0.716294100504705	-0.696662982826631	0.499304029204471	0.218959966495771	0.000622082208220822	HGDP1KG	q1	eur-long	even	odd	pruneall
2	0.0190676043884004	0.000363573537112544	-0.000532664684571104	0.0386532286592746	0.499667602741584	0.218959966495771	0.000552171217121712	HGDP1KG	q1	eur-long	even	odd	pruneall
3	-0.0566105988494889	0.00320475990209776	-0.07612620137292	-0.037051640298888	0.502872362643681	0.218959966495771	0.000416875687568757	HGDP1KG	q1	eur-long	even	odd	pruneall
4	0.0491638131481172	0.00241708052326298	0.0295922586660378	0.0686976850868109	0.505289443166944	0.218959966495771	0.000326151615161516	HGDP1KG	q1	eur-long	even	odd	pruneall
5	-0.0373660995632512	0.0013962253965708	-0.0569244793195481	-0.0177790505495796	0.506685668563515	0.218959966495771	0.00030992299229923	HGDP1KG	q1	eur-long	even	odd	pruneall
6	0.0288171907962955	0.000830430485390096	0.0092223297408329	0.0483899292490606	0.507516099048905	0.218959966495771	0.000274748474847485	HGDP1KG	q1	eur-long	even	odd	pruneall
7	0.013869366671608	0.000192359331871509	-0.00573226159170645	0.0334603407960336	0.507708458380777	0.218959966495771	0.00026028902890289	HGDP1KG	q1	eur-long	even	odd	pruneall
8	-0.0224405610205928	0.000503578778918948	-0.0420221481453459	-0.00284174092003632	0.508212037159696	0.218959966495771	0.000241502150215022	HGDP1KG	q1	eur-long	even	odd	pruneall
