#FID	IID	POP
4027897	4027897	Afr
1771661	1771661	Afr
2520033	2520033	Afr
1648540	1648540	Afr
1542335	1542335	Afr
3820358	3820358	Afr
3757630	3757630	Afr
1436309	1436309	Afr
5970831	5970831	Afr
1406897	1406897	Afr
4940378	4940378	Afr
3628367	3628367	Afr
1363405	1363405	Afr
2297608	2297608	Afr
2166739	2166739	Afr
3832977	3832977	Afr
4756717	4756717	Afr
4708732	4708732	Afr
1098989	1098989	Afr
3208922	3208922	Afr
4746275	4746275	Afr
1432974	1432974	Afr
1478417	1478417	Afr
5801519	5801519	Afr
4887041	4887041	Afr
6022078	6022078	Afr
4201089	4201089	Afr
4146574	4146574	Afr
3540520	3540520	Afr
3874256	3874256	Afr
1913135	1913135	Afr
5777499	5777499	Afr
5014043	5014043	Afr
4666072	4666072	Afr
5845638	5845638	Afr
1409393	1409393	Afr
2574293	2574293	Afr
4138646	4138646	Afr
4346911	4346911	Afr
4096472	4096472	Afr
3354741	3354741	Afr
4176121	4176121	Afr
1847485	1847485	Afr
1247235	1247235	Afr
2555101	2555101	Afr
4255020	4255020	Afr
2538431	2538431	Afr
5326864	5326864	Afr
4938295	4938295	Afr
3644269	3644269	Afr
3124173	3124173	Afr
4739539	4739539	Afr
5657196	5657196	Afr
3743535	3743535	Afr
3464074	3464074	Afr
2467119	2467119	Afr
1626831	1626831	Afr
5426648	5426648	Afr
1254785	1254785	Afr
3312424	3312424	Afr
1401712	1401712	Afr
5135092	5135092	Afr
2856015	2856015	Afr
6000803	6000803	Afr
3794300	3794300	Afr
1613387	1613387	Afr
4390279	4390279	Afr
5025394	5025394	Afr
2616625	2616625	Afr
4650109	4650109	Afr
5063423	5063423	Afr
5816465	5816465	Afr
4522746	4522746	Afr
5971990	5971990	Afr
1628747	1628747	Afr
2446150	2446150	Afr
1333286	1333286	Afr
4358898	4358898	Afr
3616211	3616211	Afr
4011250	4011250	Afr
3728605	3728605	Afr
1346432	1346432	Afr
4345227	4345227	Afr
3905930	3905930	Afr
5978337	5978337	Afr
3563819	3563819	Afr
2537268	2537268	Afr
2397480	2397480	Afr
3020236	3020236	Afr
5954695	5954695	Afr
3082590	3082590	Afr
4880098	4880098	Afr
3772983	3772983	Afr
2393536	2393536	Afr
5255147	5255147	Afr
5413482	5413482	Afr
5616623	5616623	Afr
3504597	3504597	Afr
4077775	4077775	Afr
4140813	4140813	Afr
6023590	6023590	Afr
5891985	5891985	Afr
1209306	1209306	Afr
3116997	3116997	Afr
2575339	2575339	Afr
1213330	1213330	Afr
1336140	1336140	Afr
1844913	1844913	Afr
5222706	5222706	Afr
2148206	2148206	Afr
4873284	4873284	Afr
2453135	2453135	Afr
3511364	3511364	Afr
4571438	4571438	Afr
3515212	3515212	Afr
4553441	4553441	Afr
2100965	2100965	Afr
3447737	3447737	Afr
1908246	1908246	Afr
2054097	2054097	Afr
1098051	1098051	Afr
2673466	2673466	Afr
1861566	1861566	Afr
3139561	3139561	Afr
5525538	5525538	Afr
1814361	1814361	Afr
3511565	3511565	Afr
3813278	3813278	Afr
4375736	4375736	Afr
1521999	1521999	Afr
1669865	1669865	Afr
3512008	3512008	Afr
4830829	4830829	Afr
2768860	2768860	Afr
2557825	2557825	Afr
3425604	3425604	Afr
2773201	2773201	Afr
3995583	3995583	Afr
3350365	3350365	Afr
4567854	4567854	Afr
2360601	2360601	Afr
2191110	2191110	Afr
2322598	2322598	Afr
