#FID	IID	POP
3865666	3865666	Europe
4486664	4486664	Europe
5926803	5926803	Europe
3736866	3736866	Europe
1466854	1466854	Europe
1827300	1827300	Europe
4099789	4099789	Europe
1121334	1121334	Europe
4981699	4981699	Europe
5188221	5188221	Europe
1996369	1996369	Europe
4761612	4761612	Europe
5153542	5153542	Europe
3318328	3318328	Europe
2827199	2827199	Europe
5856162	5856162	Europe
3397909	3397909	Europe
5063305	5063305	Europe
4047294	4047294	Europe
2812336	2812336	Europe
5050213	5050213	Europe
4534767	4534767	Europe
6009046	6009046	Europe
3632649	3632649	Europe
3284775	3284775	Europe
5673031	5673031	Europe
5791336	5791336	Europe
3057109	3057109	Europe
4637166	4637166	Europe
2550681	2550681	Europe
2128207	2128207	Europe
1323668	1323668	Europe
5726217	5726217	Europe
2715797	2715797	Europe
1992784	1992784	Europe
3102169	3102169	Europe
3669064	3669064	Europe
2035298	2035298	Europe
3019591	3019591	Europe
3639713	3639713	Europe
2946371	2946371	Europe
4655302	4655302	Europe
3012465	3012465	Europe
2373581	2373581	Europe
2930883	2930883	Europe
3846328	3846328	Europe
5557627	5557627	Europe
4842765	4842765	Europe
5884047	5884047	Europe
3632684	3632684	Europe
3892430	3892430	Europe
5652556	5652556	Europe
2904699	2904699	Europe
3585048	3585048	Europe
2605564	2605564	Europe
3245593	3245593	Europe
5797389	5797389	Europe
1835343	1835343	Europe
2580733	2580733	Europe
4502389	4502389	Europe
1924346	1924346	Europe
2875362	2875362	Europe
2220823	2220823	Europe
2774390	2774390	Europe
1219732	1219732	Europe
5915743	5915743	Europe
2041552	2041552	Europe
5348540	5348540	Europe
4127771	4127771	Europe
3168023	3168023	Europe
3133059	3133059	Europe
4313844	4313844	Europe
3270257	3270257	Europe
3106491	3106491	Europe
4343225	4343225	Europe
4900251	4900251	Europe
3926840	3926840	Europe
4815410	4815410	Europe
5424173	5424173	Europe
4156843	4156843	Europe
1973046	1973046	Europe
4952547	4952547	Europe
3618603	3618603	Europe
4400733	4400733	Europe
5251952	5251952	Europe
3977783	3977783	Europe
5501673	5501673	Europe
1535217	1535217	Europe
6012335	6012335	Europe
2839685	2839685	Europe
4935160	4935160	Europe
5917995	5917995	Europe
5770474	5770474	Europe
4174726	4174726	Europe
2917503	2917503	Europe
4534408	4534408	Europe
4357775	4357775	Europe
1352511	1352511	Europe
