PC	B	B2	lc	uc	r2	dataset	gwas	contrasts	gwas_type	test_type	L
1	-0.945819835673814	0.89457516155404	-0.947848561101484	-0.943714471943273	0.89457516155404	HGDP	q4	AFRICA-EUROPE	all	odd	1000
2	-0.101623724612213	0.010327381404059	-0.120982817153616	-0.0821873580293613	0.904902542958099	HGDP	q4	AFRICA-EUROPE	all	odd	1000
3	0.00436675351210553	1.90685362354859e-05	-0.0152346204009881	0.0239647724011273	0.904921611494334	HGDP	q4	AFRICA-EUROPE	all	odd	1000
4	0.0119960388510411	0.000143904948115686	-0.00760581945570406	0.0315886816212224	0.90506551644245	HGDP	q4	AFRICA-EUROPE	all	odd	1000
5	0.00272765989787083	7.4401285184527e-06	-0.0168733121907551	0.0223265362714606	0.905072956570969	HGDP	q4	AFRICA-EUROPE	all	odd	1000
6	0.00491574646301248	2.41645632886197e-05	-0.0146857384949622	0.0245134546189182	0.905097121134257	HGDP	q4	AFRICA-EUROPE	all	odd	1000
7	-0.00382417273201425	1.46242970842813e-05	-0.0234224871237939	0.0157770798261939	0.905111745431342	HGDP	q4	AFRICA-EUROPE	all	odd	1000
8	0.00860072211851946	7.39724209599899e-05	-0.0110012024086145	0.0281960389802664	0.905185717852302	HGDP	q4	AFRICA-EUROPE	all	odd	1000
9	-0.00282020175943384	7.95353796391374e-06	-0.0224190325237132	0.0167807958205117	0.905193671390266	HGDP	q4	AFRICA-EUROPE	all	odd	1000
10	0.00190328506148432	3.62249402526938e-06	-0.0176974451353462	0.0215025529211861	0.905197293884291	HGDP	q4	AFRICA-EUROPE	all	odd	1000
11	0.0027819526424348	7.73926050474996e-06	-0.0168190344422106	0.022380802298494	0.905205033144796	HGDP	q4	AFRICA-EUROPE	all	odd	1000
12	0.00128083279083852	1.64053263808719e-06	-0.018319697116519	0.0208803786033305	0.905206673677434	HGDP	q4	AFRICA-EUROPE	all	odd	1000
13	0.000550353754869424	3.02889255498874e-07	-0.019049921738232	0.0201502063972815	0.905206976566689	HGDP	q4	AFRICA-EUROPE	all	odd	1000
14	0.00354195174594805	1.25454221706244e-05	-0.0160592331283253	0.0231404152825447	0.90521952198886	HGDP	q4	AFRICA-EUROPE	all	odd	1000
15	0.00652460110709446	4.25704196066983e-05	-0.0130771412343565	0.0261213306445389	0.905262092408466	HGDP	q4	AFRICA-EUROPE	all	odd	1000
16	-0.00159248018093169	2.53599312666024e-06	-0.0211918887265053	0.0180081519046526	0.905264628401593	HGDP	q4	AFRICA-EUROPE	all	odd	1000
17	-0.0065614407004161	4.30525040650769e-05	-0.0261581466420187	0.0130403063463576	0.905307680905658	HGDP	q4	AFRICA-EUROPE	all	odd	1000
18	0.00324485398757274	1.05290774006667e-05	-0.016356256262071	0.0228434711594324	0.905318209983059	HGDP	q4	AFRICA-EUROPE	all	odd	1000
19	-0.00119854194657243	1.43650279769362e-06	-0.0207981233694581	0.0184019603453171	0.905319646485857	HGDP	q4	AFRICA-EUROPE	all	odd	1000
20	-0.00276496703824558	7.64504272258455e-06	-0.0223638250653563	0.0168360153672797	0.905327291528579	HGDP	q4	AFRICA-EUROPE	all	odd	1000
21	0.00184763653581276	3.41376076847017e-06	-0.0177530763727677	0.0214469298629941	0.905330705289348	HGDP	q4	AFRICA-EUROPE	all	odd	1000
22	-0.00225030171372643	5.06385780280013e-06	-0.021849408024309	0.017350533552267	0.90533576914715	HGDP	q4	AFRICA-EUROPE	all	odd	1000
23	-0.00271294287791407	7.36005905882469e-06	-0.0223118264738733	0.0168880251258706	0.905343129206209	HGDP	q4	AFRICA-EUROPE	all	odd	1000
24	-0.00433591790995123	1.88001841218358e-05	-0.0239339539018896	0.0152654494156252	0.905361929390331	HGDP	q4	AFRICA-EUROPE	all	odd	1000
25	-0.00127509444411918	1.62586584142361e-06	-0.0208746427484192	0.0183254335461499	0.905363555256173	HGDP	q4	AFRICA-EUROPE	all	odd	1000
26	0.00192738792695802	3.71482422098353e-06	-0.0176733497202105	0.0215266447183556	0.905367270080393	HGDP	q4	AFRICA-EUROPE	all	odd	1000
27	-0.0010371015945374	1.07557971739202e-06	-0.020636752107959	0.0185633457496164	0.905368345660111	HGDP	q4	AFRICA-EUROPE	all	odd	1000
28	0.00102115623379345	1.04276005381523e-06	-0.0185792856277868	0.0206208135158297	0.905369388420165	HGDP	q4	AFRICA-EUROPE	all	odd	1000
29	-0.000738411078412508	5.45250920722323e-07	-0.020338186727817	0.0188619319107351	0.905369933671085	HGDP	q4	AFRICA-EUROPE	all	odd	1000
30	-0.00228974891746527	5.24295010503338e-06	-0.0218888365652628	0.0173110979935669	0.90537517662119	HGDP	q4	AFRICA-EUROPE	all	odd	1000
31	0.0025399670290045	6.45143250842996e-06	-0.0170609523275811	0.0221389348767678	0.905381628053699	HGDP	q4	AFRICA-EUROPE	all	odd	1000
32	0.00144336659255977	2.0833071205176e-06	-0.0181572170788042	0.0210428412908914	0.905383711360819	HGDP	q4	AFRICA-EUROPE	all	odd	1000
33	-0.00281141369341433	7.90404695551758e-06	-0.0224102488033156	0.0167895814802186	0.905391615407775	HGDP	q4	AFRICA-EUROPE	all	odd	1000
34	0.00540964723961951	2.9264283257123e-05	-0.0141919275249841	0.0250070657559533	0.905420879691032	HGDP	q4	AFRICA-EUROPE	all	odd	1000
35	0.00404418455459211	1.63554287116014e-05	-0.0155571186027707	0.0236423805126836	0.905437235119744	HGDP	q4	AFRICA-EUROPE	all	odd	1000
36	0.00359199977931627	1.29024624146081e-05	-0.0160091973254878	0.0231904370947312	0.905450137582158	HGDP	q4	AFRICA-EUROPE	all	odd	1000
37	-0.00737361244854775	5.43701605413784e-05	-0.0269697846878474	0.0122282248172292	0.9055045077427	HGDP	q4	AFRICA-EUROPE	all	odd	1000
38	0.00115006978256171	1.32266050476155e-06	-0.0184504161186651	0.0207496720570297	0.905505830403204	HGDP	q4	AFRICA-EUROPE	all	odd	1000
39	-0.00322848180448305	1.04230947618781e-05	-0.0228271073421971	0.0163726242322446	0.905516253497966	HGDP	q4	AFRICA-EUROPE	all	odd	1000
40	0.00485650752572328	2.35856653474069e-05	-0.0147449660185696	0.0244542497794738	0.905539839163314	HGDP	q4	AFRICA-EUROPE	all	odd	1000
1	-0.974177259481766	0.949021332891405	-0.975157723992733	-0.973158624275791	0.949021332891405	HGDP	q4	AFRICA-EUROPE	all	odd	3162
2	-0.0857209348854974	0.00734807867764368	-0.105144348049161	-0.066232143914204	0.956369411569048	HGDP	q4	AFRICA-EUROPE	all	odd	3162
3	-0.00333085478104878	1.10945935724355e-05	-0.0229294278357802	0.0162702774259262	0.956380506162621	HGDP	q4	AFRICA-EUROPE	all	odd	3162
4	0.0215604199417694	0.000464851708065448	0.00196117870579762	0.0411431034550712	0.956845357870686	HGDP	q4	AFRICA-EUROPE	all	odd	3162
5	0.000819011817606387	6.70780357378918e-07	-0.0187813596758454	0.0204187540438255	0.956846028651043	HGDP	q4	AFRICA-EUROPE	all	odd	3162
6	0.00765348362258544	5.85758115611835e-05	-0.0119483787416747	0.0272494659646199	0.956904604462605	HGDP	q4	AFRICA-EUROPE	all	odd	3162
7	-0.00645209147146746	4.16294843561831e-05	-0.0260488672962083	0.0131496414533121	0.956946233946961	HGDP	q4	AFRICA-EUROPE	all	odd	3162
8	-0.000122044286168452	1.4894807786367e-08	-0.0197220671116009	0.0194780723089983	0.956946248841769	HGDP	q4	AFRICA-EUROPE	all	odd	3162
9	0.000351173120750667	1.23322560737763e-07	-0.0192490293727869	0.0199511057990621	0.95694637216433	HGDP	q4	AFRICA-EUROPE	all	odd	3162
10	0.000832139265317647	6.92455756883394e-07	-0.018768236846524	0.0204318760237946	0.956947064620086	HGDP	q4	AFRICA-EUROPE	all	odd	3162
11	0.00232382075720173	5.40014291160162e-06	-0.0172770361629466	0.0219228922362703	0.956952464762998	HGDP	q4	AFRICA-EUROPE	all	odd	3162
12	-0.00165924184300303	2.7530834935721e-06	-0.0212586204880848	0.0179414116363694	0.956955217846491	HGDP	q4	AFRICA-EUROPE	all	odd	3162
13	0.00208434585530622	4.34449764453222e-06	-0.0175164397516208	0.0216835300131413	0.956959562344136	HGDP	q4	AFRICA-EUROPE	all	odd	3162
14	0.00513390394272305	2.63569696931073e-05	-0.0144676218620691	0.0247314853421876	0.956985919313829	HGDP	q4	AFRICA-EUROPE	all	odd	3162
15	0.00488988964099378	2.39110207010982e-05	-0.0147115903520128	0.0244876126969546	0.95700983033453	HGDP	q4	AFRICA-EUROPE	all	odd	3162
16	0.000703323071567961	4.94663342999791e-07	-0.0188970074292348	0.0203031131915956	0.957010324997873	HGDP	q4	AFRICA-EUROPE	all	odd	3162
17	-0.000522740233593981	2.7325735181789e-07	-0.0201226040646473	0.0190775252319948	0.957010598255225	HGDP	q4	AFRICA-EUROPE	all	odd	3162
18	0.00386096408982677	1.49070437029319e-05	-0.0157402970618999	0.0234592588086387	0.957025505298928	HGDP	q4	AFRICA-EUROPE	all	odd	3162
19	0.00225893035768671	5.1027663608786e-06	-0.0173419074607423	0.0218580325911988	0.957030608065289	HGDP	q4	AFRICA-EUROPE	all	odd	3162
20	0.00169120550561215	2.86017606221284e-06	-0.0179094581546898	0.0212905697733335	0.957033468241351	HGDP	q4	AFRICA-EUROPE	all	odd	3162
21	0.00317768202219485	1.00976630341803e-05	-0.0164234108757838	0.0227763334507265	0.957043565904385	HGDP	q4	AFRICA-EUROPE	all	odd	3162
22	0.000981764184805921	9.63860914567634e-07	-0.0186186640896968	0.0205814381455888	0.9570445297653	HGDP	q4	AFRICA-EUROPE	all	odd	3162
23	0.000171056305417305	2.92602596230183e-08	-0.0194290788368844	0.0197710600208034	0.957044559025559	HGDP	q4	AFRICA-EUROPE	all	odd	3162
24	-0.00320489176930128	1.02713312529351e-05	-0.0228035293425794	0.0163962081787277	0.957054830356812	HGDP	q4	AFRICA-EUROPE	all	odd	3162
25	0.00467082655558084	2.18166207123191e-05	-0.0149306103219349	0.0242686747962666	0.957076646977525	HGDP	q4	AFRICA-EUROPE	all	odd	3162
26	-0.00508176846968548	2.58243707794895e-05	-0.0246793803310553	0.0145197477431333	0.957102471348304	HGDP	q4	AFRICA-EUROPE	all	odd	3162
27	-0.000407449450483998	1.66015054699712e-07	-0.0200073596730811	0.0191927738258591	0.957102637363359	HGDP	q4	AFRICA-EUROPE	all	odd	3162
28	-0.000502748217998538	2.52755770700705e-07	-0.0201026201309114	0.0190975099690868	0.95710289011913	HGDP	q4	AFRICA-EUROPE	all	odd	3162
29	-0.00178998549124282	3.20404805885979e-06	-0.0213893050743927	0.0178107093789786	0.957106094167188	HGDP	q4	AFRICA-EUROPE	all	odd	3162
30	-0.00104411029596932	1.09016631014915e-06	-0.0206437578311293	0.0185563394548693	0.957107184333499	HGDP	q4	AFRICA-EUROPE	all	odd	3162
31	-0.000612422373933658	3.75061164094537e-07	-0.0202122497578879	0.0189878755495636	0.957107559394663	HGDP	q4	AFRICA-EUROPE	all	odd	3162
32	-0.000326957144965814	1.06900974644196e-07	-0.0199268994478903	0.0192732363674398	0.957107666295637	HGDP	q4	AFRICA-EUROPE	all	odd	3162
33	-0.00131816009695509	1.73754604120464e-06	-0.0209176896690203	0.0182823822493511	0.957109403841678	HGDP	q4	AFRICA-EUROPE	all	odd	3162
34	-0.00422564798556273	1.78561008978904e-05	-0.0238237448337587	0.015375695477734	0.957127259942576	HGDP	q4	AFRICA-EUROPE	all	odd	3162
35	0.000892381901108916	7.96345457426763e-07	-0.0187080153181943	0.0204920934811981	0.957128056288034	HGDP	q4	AFRICA-EUROPE	all	odd	3162
36	0.00467210892377268	2.18286017955963e-05	-0.014929328211609	0.0242699564371128	0.957149884889829	HGDP	q4	AFRICA-EUROPE	all	odd	3162
37	-0.000893346782704917	7.98068474169226e-07	-0.0204930579583651	0.0187070507735107	0.957150682958304	HGDP	q4	AFRICA-EUROPE	all	odd	3162
38	0.000149418904997868	2.23260091707619e-08	-0.0194507080608809	0.0197494310685261	0.957150705284313	HGDP	q4	AFRICA-EUROPE	all	odd	3162
39	-0.00127600129161965	1.62817929621501e-06	-0.0208755492022179	0.0183245270016983	0.957152333463609	HGDP	q4	AFRICA-EUROPE	all	odd	3162
40	-0.00187832960542606	3.52812210662002e-06	-0.0214776089009672	0.0177223928535364	0.957155861585716	HGDP	q4	AFRICA-EUROPE	all	odd	3162
1	-0.987284404723594	0.974730495810422	-0.987770286551446	-0.986779347387111	0.974730495810422	HGDP	q4	AFRICA-EUROPE	all	odd	10000
2	-0.110690208605201	0.0122523222810628	-0.130008221112492	-0.091288191606278	0.986982818091485	HGDP	q4	AFRICA-EUROPE	all	odd	10000
3	-0.0169321669926888	0.000286698279068299	-0.0365201170030228	0.00266878870477118	0.987269516370553	HGDP	q4	AFRICA-EUROPE	all	odd	10000
4	0.0215616052227345	0.000464902819781054	0.00196236453346546	0.0411442872799216	0.987734419190334	HGDP	q4	AFRICA-EUROPE	all	odd	10000
5	-0.00584877185620526	3.42081322259388e-05	-0.0254459248306973	0.0137528747251143	0.98776862732256	HGDP	q4	AFRICA-EUROPE	all	odd	10000
6	0.00101982687928644	1.04004686371513e-06	-0.0185806145247652	0.0206194847251679	0.987769667369424	HGDP	q4	AFRICA-EUROPE	all	odd	10000
7	-0.00610587690386449	3.72817327651458e-05	-0.0257028708991158	0.0134958082174071	0.987806949102189	HGDP	q4	AFRICA-EUROPE	all	odd	10000
8	0.00111542077874875	1.24416351366448e-06	-0.0184850533496283	0.0207150379019773	0.987808193265703	HGDP	q4	AFRICA-EUROPE	all	odd	10000
9	0.00240698774147031	5.79358998758836e-06	-0.017193893419171	0.0220060195627904	0.987813986855691	HGDP	q4	AFRICA-EUROPE	all	odd	10000
10	0.00180168832422495	3.2460808176485e-06	-0.0177990102182169	0.0214010025880973	0.987817232936508	HGDP	q4	AFRICA-EUROPE	all	odd	10000
11	0.00254735557954714	6.48902044864993e-06	-0.017053565878946	0.0221463198525164	0.987823721956957	HGDP	q4	AFRICA-EUROPE	all	odd	10000
12	0.000424880597008176	1.80523521714024e-07	-0.0191753490914708	0.0200247838389539	0.987823902480478	HGDP	q4	AFRICA-EUROPE	all	odd	10000
13	-0.000977073212319645	9.5467206223263e-07	-0.0205767491552272	0.0186233534401244	0.987824857152541	HGDP	q4	AFRICA-EUROPE	all	odd	10000
14	0.00099559842099962	9.91216215896936e-07	-0.0186048346321258	0.0205952665312401	0.987825848368757	HGDP	q4	AFRICA-EUROPE	all	odd	10000
15	0.00266804655686259	7.11847242958634e-06	-0.0169329089330985	0.0222669521332371	0.987832966841186	HGDP	q4	AFRICA-EUROPE	all	odd	10000
16	0.00229483477802273	5.26626665842263e-06	-0.0173060136299462	0.0218939200152224	0.987838233107845	HGDP	q4	AFRICA-EUROPE	all	odd	10000
17	0.00242790728534081	5.89473378621096e-06	-0.017172979930005	0.0220269290886283	0.987844127841631	HGDP	q4	AFRICA-EUROPE	all	odd	10000
18	-0.000107004280877404	1.14499161260903e-08	-0.0197070329516135	0.0194931066039741	0.987844139291547	HGDP	q4	AFRICA-EUROPE	all	odd	10000
19	-0.000187319951543454	3.50887642462421e-08	-0.0197873173048481	0.0194128213244493	0.987844174380311	HGDP	q4	AFRICA-EUROPE	all	odd	10000
20	-0.00123885035202782	1.53475019471944e-06	-0.0208384143650787	0.0183616654998643	0.987845709130506	HGDP	q4	AFRICA-EUROPE	all	odd	10000
21	-0.00027163753969046	7.37869529690865e-08	-0.0198716017431284	0.0193285353697774	0.987845782917459	HGDP	q4	AFRICA-EUROPE	all	odd	10000
22	-0.000257201766601563	6.61527487429651e-08	-0.019857171665298	0.0193429657467547	0.987845849070208	HGDP	q4	AFRICA-EUROPE	all	odd	10000
23	-0.00126713685170027	1.60563580093688e-06	-0.0208666886093539	0.0183333884779309	0.987847454706009	HGDP	q4	AFRICA-EUROPE	all	odd	10000
24	0.000472575815177944	2.23327901091098e-07	-0.0191276713573693	0.0200724598957623	0.98784767803391	HGDP	q4	AFRICA-EUROPE	all	odd	10000
25	0.00136058158751846	1.85118225629426e-06	-0.0182399748290341	0.020960092636493	0.987849529216166	HGDP	q4	AFRICA-EUROPE	all	odd	10000
26	-0.00203636006224562	4.146762303109e-06	-0.0216355665283376	0.0175644109846998	0.987853675978469	HGDP	q4	AFRICA-EUROPE	all	odd	10000
27	0.00146088070478824	2.13417243362259e-06	-0.0181397086982219	0.0210603476783123	0.987855810150903	HGDP	q4	AFRICA-EUROPE	all	odd	10000
28	0.000162846057545129	2.65188384579916e-08	-0.0194372859843969	0.0197628529807138	0.987855836669741	HGDP	q4	AFRICA-EUROPE	all	odd	10000
29	0.00211450573471148	4.47113450212775e-06	-0.0174862889772267	0.0217136758252599	0.987860307804243	HGDP	q4	AFRICA-EUROPE	all	odd	10000
30	0.000718219621324818	5.15839424455965e-07	-0.0188821161872755	0.0203180036037685	0.987860823643668	HGDP	q4	AFRICA-EUROPE	all	odd	10000
31	0.00142203301300607	2.02217789007911e-06	-0.0181785436605188	0.0210215171045306	0.987862845821558	HGDP	q4	AFRICA-EUROPE	all	odd	10000
32	-0.000499840492546332	2.4984051798896e-07	-0.0200997135796153	0.0191004166346172	0.987863095662076	HGDP	q4	AFRICA-EUROPE	all	odd	10000
33	0.000494490291847054	2.44520648730984e-07	-0.0191057648842	0.0200943655384921	0.987863340182725	HGDP	q4	AFRICA-EUROPE	all	odd	10000
34	6.52271453136684e-05	4.25458048577041e-09	-0.019534867831294	0.0196652720062433	0.987863344437305	HGDP	q4	AFRICA-EUROPE	all	odd	10000
35	-0.00124275243668398	1.54443361888396e-06	-0.0208423147609834	0.0183577647245139	0.987864888870924	HGDP	q4	AFRICA-EUROPE	all	odd	10000
36	0.00114405792436749	1.30886853430805e-06	-0.0184564259375562	0.020743662778578	0.987866197739458	HGDP	q4	AFRICA-EUROPE	all	odd	10000
37	2.91045030974194e-05	8.47072100547696e-10	-0.0195709766632988	0.0196291633077621	0.98786619858653	HGDP	q4	AFRICA-EUROPE	all	odd	10000
38	0.000549857463417695	3.02343230076142e-07	-0.0190504178497252	0.0201497103071843	0.98786650092976	HGDP	q4	AFRICA-EUROPE	all	odd	10000
39	-0.000432845410610785	1.87355149486819e-07	-0.0200327454589246	0.0191673872038022	0.98786668828491	HGDP	q4	AFRICA-EUROPE	all	odd	10000
40	0.000891796792873185	7.95301519778898e-07	-0.0187086002221071	0.020491508618192	0.98786748358643	HGDP	q4	AFRICA-EUROPE	all	odd	10000
1	-0.991452018537941	0.982977105062959	-0.991779308400609	-0.991111756452709	0.982977105062959	HGDP	q4	AFRICA-EUROPE	all	odd	31623
2	-0.10815221581582	0.0116969017858718	-0.127482050514493	-0.088740256611073	0.99467400684883	HGDP	q4	AFRICA-EUROPE	all	odd	31623
3	-0.0133628052795508	0.000178564564939191	-0.0329542441723503	0.00623889876452318	0.994852571413769	HGDP	q4	AFRICA-EUROPE	all	odd	31623
4	0.020849455645473	0.000434699800712546	0.00124989641450367	0.0404330026691105	0.995287271214482	HGDP	q4	AFRICA-EUROPE	all	odd	31623
5	-0.00222972438524067	4.97167083413689e-06	-0.0218288404069242	0.0173711047820057	0.995292242885316	HGDP	q4	AFRICA-EUROPE	all	odd	31623
6	0.00298925924708105	8.93567084625959e-06	-0.0166117840343308	0.0225880058249375	0.995301178556162	HGDP	q4	AFRICA-EUROPE	all	odd	31623
7	-0.00594690420902642	3.53656696713362e-05	-0.0255439968095573	0.0136547573880547	0.995336544225834	HGDP	q4	AFRICA-EUROPE	all	odd	31623
8	0.00177119793895816	3.13714213896963e-06	-0.0178294910247112	0.021370526050374	0.995339681367973	HGDP	q4	AFRICA-EUROPE	all	odd	31623
9	0.00125871456851017	1.58436236497973e-06	-0.0183418079424098	0.0208582699784764	0.995341265730338	HGDP	q4	AFRICA-EUROPE	all	odd	31623
10	0.0012540348372784	1.57260337310785e-06	-0.0183464861062602	0.020853592275403	0.995342838333711	HGDP	q4	AFRICA-EUROPE	all	odd	31623
11	0.00047983804632717	2.30244550703075e-07	-0.0191204117805821	0.0200797192015201	0.995343068578262	HGDP	q4	AFRICA-EUROPE	all	odd	31623
12	9.89664411929518e-05	9.79435648239799e-09	-0.0195011413882567	0.0196989982322041	0.995343078372618	HGDP	q4	AFRICA-EUROPE	all	odd	31623
13	-0.00188959566176201	3.57057176494979e-06	-0.0214888697976534	0.0177111302934568	0.995346648944383	HGDP	q4	AFRICA-EUROPE	all	odd	31623
14	-0.000246332554961787	6.0679727634002e-08	-0.019846306736434	0.0193538308900795	0.995346709624111	HGDP	q4	AFRICA-EUROPE	all	odd	31623
