PC	B	B2	lc	uc	r2	Error	VarExp	dataset	gwas	contrasts	gwas_type	test_type	L
19	0.00125924695412742	1.5857028914792e-06	-0.0183412757350499	0.0208588021333076	0.996397625263058	0.00114552301453071	0.000226791679167917	TestExample	complete	Afr-Eur	even	odd	31623
20	0.000879655802424348	7.73794330738824e-07	-0.0187207369698312	0.0204793727132289	0.996398399057389	0.00114552301453071	0.000226183618361836	TestExample	complete	Afr-Eur	even	odd	31623
21	-0.000340680878550847	1.16063461010177e-07	-0.0199406177298135	0.0192595177264838	0.99639851512085	0.00114552301453071	0.000225567556755676	TestExample	complete	Afr-Eur	even	odd	31623
22	-0.000181740561221594	3.30296315931401e-08	-0.0197817400982635	0.0194183986117211	0.996398548150481	0.00114552301453071	0.000225296529652965	TestExample	complete	Afr-Eur	even	odd	31623
23	-2.20315526948404e-05	4.85389314145527e-10	-0.0196220930816098	0.0195780469036236	0.996398548635871	0.00114552301453071	0.000224704470447045	TestExample	complete	Afr-Eur	even	odd	31623
24	0.000452100192477756	2.04394584038424e-07	-0.0191481394850549	0.0200519925099803	0.996398753030455	0.00114552301453071	0.000224583458345835	TestExample	complete	Afr-Eur	even	odd	31623
25	0.000373829260729277	1.39748316177397e-07	-0.0192263816146275	0.0199737529135769	0.996398892778771	0.00114552301453071	0.000224147414741474	TestExample	complete	Afr-Eur	even	odd	31623
26	9.19812711583791e-05	8.46055424391127e-09	-0.0195081239009818	0.0196920157717441	0.996398901239325	0.00114552301453071	0.000224121412141214	TestExample	complete	Afr-Eur	even	odd	31623
27	0.000185948493998949	3.45768424204772e-08	-0.0194141922651608	0.0197859463841962	0.996398935816167	0.00114552301453071	0.000223839383938394	TestExample	complete	Afr-Eur	even	odd	31623
28	0.000291829177999915	8.51642691321059e-08	-0.0193083512654307	0.019891785401654	0.996399020980436	0.00114552301453071	0.000223754375437544	TestExample	complete	Afr-Eur	even	odd	31623
29	0.000503908020274664	2.53923292897131e-07	-0.0190963505894884	0.0201037794647603	0.99639927490373	0.00114552301453071	0.000223367336733673	TestExample	complete	Afr-Eur	even	odd	31623
30	-0.000303723313805368	9.2247851348914e-08	-0.0199036748293914	0.0192964615601225	0.996399367151581	0.00114552301453071	0.000223120312031203	TestExample	complete	Afr-Eur	even	odd	31623
