#FID	IID	POP
5372935	5372935	Afr
5704154	5704154	Afr
2741522	2741522	Afr
4482895	4482895	Afr
4904844	4904844	Afr
1058735	1058735	Afr
5424872	5424872	Afr
4369498	4369498	Afr
5106579	5106579	Afr
1653815	1653815	Afr
1209207	1209207	Afr
5258415	5258415	Afr
3899879	3899879	Afr
5421679	5421679	Afr
1353357	1353357	Afr
4934862	4934862	Afr
1241044	1241044	Afr
4096490	4096490	Afr
3427943	3427943	Afr
2651428	2651428	Afr
1011862	1011862	Afr
4050989	4050989	Afr
2001100	2001100	Afr
4451597	4451597	Afr
3752451	3752451	Afr
5993882	5993882	Afr
2654964	2654964	Afr
1887967	1887967	Afr
4360466	4360466	Afr
4852839	4852839	Afr
1528912	1528912	Afr
1458207	1458207	Afr
4924924	4924924	Afr
1052415	1052415	Afr
2164266	2164266	Afr
5689990	5689990	Afr
3021584	3021584	Afr
1461125	1461125	Afr
3347329	3347329	Afr
5940940	5940940	Afr
1950935	1950935	Afr
2063534	2063534	Afr
3233796	3233796	Afr
2828165	2828165	Afr
3380888	3380888	Afr
5358420	5358420	Afr
4040410	4040410	Afr
2064947	2064947	Afr
1350921	1350921	Afr
4488400	4488400	Afr
2744613	2744613	Afr
3063014	3063014	Afr
5008155	5008155	Afr
5373738	5373738	Afr
5964806	5964806	Afr
1204510	1204510	Afr
5750254	5750254	Afr
4695952	4695952	Afr
4981531	4981531	Afr
3360966	3360966	Afr
5540956	5540956	Afr
4699746	4699746	Afr
2498946	2498946	Afr
1190409	1190409	Afr
2100965	2100965	Afr
2082650	2082650	Afr
5148255	5148255	Afr
3440086	3440086	Afr
1755228	1755228	Afr
3472945	3472945	Afr
4218983	4218983	Afr
1796877	1796877	Afr
5922648	5922648	Afr
2530620	2530620	Afr
1198162	1198162	Afr
2470959	2470959	Afr
4577841	4577841	Afr
4400328	4400328	Afr
5198682	5198682	Afr
2404042	2404042	Afr
5088224	5088224	Afr
2288803	2288803	Afr
4905711	4905711	Afr
4385732	4385732	Afr
4185700	4185700	Afr
1329375	1329375	Afr
5156610	5156610	Afr
3455226	3455226	Afr
1587730	1587730	Afr
3097832	3097832	Afr
1990340	1990340	Afr
5646534	5646534	Afr
5023664	5023664	Afr
5058271	5058271	Afr
3484572	3484572	Afr
2768140	2768140	Afr
5693993	5693993	Afr
1236195	1236195	Afr
1267159	1267159	Afr
2855155	2855155	Afr
3593705	3593705	Afr
2088077	2088077	Afr
3736095	3736095	Afr
5393754	5393754	Afr
1679217	1679217	Afr
1769759	1769759	Afr
5302584	5302584	Afr
1632721	1632721	Afr
5674416	5674416	Afr
4245721	4245721	Afr
1149918	1149918	Afr
2920099	2920099	Afr
4106253	4106253	Afr
3987949	3987949	Afr
4167093	4167093	Afr
2106397	2106397	Afr
5159743	5159743	Afr
2222453	2222453	Afr
4270378	4270378	Afr
1373313	1373313	Afr
3984911	3984911	Afr
3436500	3436500	Afr
5189106	5189106	Afr
2595055	2595055	Afr
5209731	5209731	Afr
1364199	1364199	Afr
3032718	3032718	Afr
1493515	1493515	Afr
1449401	1449401	Afr
3862253	3862253	Afr
5871330	5871330	Afr
