#FID	IID	POP
1094434	1094434	Europe
3581718	3581718	Europe
5078080	5078080	Europe
2248785	2248785	Europe
5031980	5031980	Europe
1573593	1573593	Europe
4763805	4763805	Europe
3273191	3273191	Europe
1435509	1435509	Europe
3015828	3015828	Europe
4205237	4205237	Europe
3011311	3011311	Europe
4888516	4888516	Europe
4418347	4418347	Europe
3754672	3754672	Europe
1279338	1279338	Europe
4531338	4531338	Europe
4187907	4187907	Europe
5518518	5518518	Europe
5975700	5975700	Europe
4140595	4140595	Europe
2194473	2194473	Europe
3904457	3904457	Europe
2008746	2008746	Europe
2240774	2240774	Europe
1157396	1157396	Europe
6011168	6011168	Europe
3919158	3919158	Europe
3824013	3824013	Europe
5065659	5065659	Europe
2850133	2850133	Europe
5724687	5724687	Europe
5911280	5911280	Europe
2133389	2133389	Europe
4215253	4215253	Europe
1702339	1702339	Europe
4973619	4973619	Europe
5850532	5850532	Europe
2262682	2262682	Europe
1385055	1385055	Europe
4105615	4105615	Europe
3487594	3487594	Europe
4243368	4243368	Europe
1042570	1042570	Europe
4446897	4446897	Europe
2194394	2194394	Europe
2301195	2301195	Europe
3707946	3707946	Europe
2772113	2772113	Europe
2629760	2629760	Europe
3544483	3544483	Europe
4680703	4680703	Asia
3564558	3564558	Europe
2448697	2448697	Europe
5257525	5257525	Europe
2778910	2778910	Europe
5364121	5364121	Europe
1031392	1031392	Europe
3096528	3096528	Europe
2395656	2395656	Europe
4623617	4623617	Europe
5145494	5145494	
5209862	5209862	Europe
2828357	2828357	Europe
2492475	2492475	Europe
2539444	2539444	Europe
3889257	3889257	Europe
4140003	4140003	Europe
3551211	3551211	Europe
5901105	5901105	Asia
2653507	2653507	Europe
4063580	4063580	Europe
5351008	5351008	Europe
1463851	1463851	Europe
2878427	2878427	Europe
5145471	5145471	Europe
5262828	5262828	Europe
2030423	2030423	Europe
1581597	1581597	Europe
5876871	5876871	Europe
3164873	3164873	Europe
6011738	6011738	Africa
2023539	2023539	Europe
2845145	2845145	Europe
5705455	5705455	Europe
1463578	1463578	Europe
3832494	3832494	Europe
1376304	1376304	Europe
5726516	5726516	Europe
3558919	3558919	Europe
2278465	2278465	Europe
5324317	5324317	Europe
5356693	5356693	Europe
1299954	1299954	Europe
5755015	5755015	Europe
3557097	3557097	Europe
1733774	1733774	Europe
2167185	2167185	Europe
4521733	4521733	Europe
2520049	2520049	Europe
3689787	3689787	Europe
5670975	5670975	Europe
2749519	2749519	Europe
3257825	3257825	Europe
1263147	1263147	Europe
4244146	4244146	Europe
5609929	5609929	Europe
4301055	4301055	Europe
4727836	4727836	Europe
3977025	3977025	Europe
1626271	1626271	Europe
5200411	5200411	Europe
3859431	3859431	Europe
3580833	3580833	Europe
4357362	4357362	Europe
4688865	4688865	Europe
3199665	3199665	Europe
2762516	2762516	Europe
3714887	3714887	Europe
1324883	1324883	Europe
4141700	4141700	Europe
4929920	4929920	Europe
5146034	5146034	Europe
5310181	5310181	Europe
1414626	1414626	Europe
5858923	5858923	Europe
4828531	4828531	Europe
3205932	3205932	Europe
3831187	3831187	Europe
2115688	2115688	Europe
2967111	2967111	Europe
5882886	5882886	Europe
4044315	4044315	Europe
4838726	4838726	Europe
1823727	1823727	Europe
3630108	3630108	Europe
5534456	5534456	Europe
5344308	5344308	Europe
3407839	3407839	Europe
5802255	5802255	Europe
1235091	1235091	Europe
1513842	1513842	Europe
4267897	4267897	Europe
1402466	1402466	Europe
2957605	2957605	Europe
4532440	4532440	Europe
4056634	4056634	Europe
1966835	1966835	Europe
5678735	5678735	Europe
2802190	2802190	Europe
1291945	1291945	Europe
3381911	3381911	Europe
1053827	1053827	Europe
4270525	4270525	Europe
5927928	5927928	Europe
1727724	1727724	Europe
5226257	5226257	Asia
2760795	2760795	Europe
5585428	5585428	Europe
5286375	5286375	Asia
5735691	5735691	Europe
1893614	1893614	Europe
4786575	4786575	Europe
4512978	4512978	Europe
4715828	4715828	Europe
5100092	5100092	Europe
5346019	5346019	Europe
1852033	1852033	Europe
3639211	3639211	Europe
2751686	2751686	Europe
3030920	3030920	Europe
4907843	4907843	Europe
2542374	2542374	Europe
4665947	4665947	Europe
5157892	5157892	Europe
1046106	1046106	Europe
4508870	4508870	Europe
3203984	3203984	Europe
3953605	3953605	Europe
4855223	4855223	Europe
4255989	4255989	Europe
2828817	2828817	Europe
3978708	3978708	Europe
2599823	2599823	Europe
1872778	1872778	Europe
5778159	5778159	Europe
5750669	5750669	Europe
5160145	5160145	Europe
2195272	2195272	Europe
1833205	1833205	Europe
2820230	2820230	Europe
5757634	5757634	Europe
5393939	5393939	Europe
2573913	2573913	Europe
2454281	2454281	Europe
3717348	3717348	Europe
1920032	1920032	Europe
4905506	4905506	Europe
2277040	2277040	Europe
4423388	4423388	Europe
5188538	5188538	Europe
3000639	3000639	Europe
5019811	5019811	Europe
4524159	4524159	Europe
3763997	3763997	Europe
4871012	4871012	Europe
3693809	3693809	Europe
